hospital_specialty_id,hospital_id,specialty_code,specialty_name,admissions_prev_fy,admissions_before_last_year
2cb169a5-520b-485e-b74e-5a4898a17bf1,3d351ae1-6397-46c8-beec-90c39193e580,OPTH,Ophthalmology,200,849
d82b73d2-3716-4a6f-b13e-799b4d0d8192,c9f1960f-c81d-4e05-8052-045992ce592e,OBG,Obstetrics & Gynaecology,497,774
f3a8b6f5-f423-473b-8d32-56ee9a48a99f,c9f1960f-c81d-4e05-8052-045992ce592e,MED,General Medicine,1754,1154
4c06b749-503d-4a1f-be5c-b543e0633c82,59331385-4f32-41c6-a6a8-a884a4ebacb4,GS,General Surgery,572,450
69c15c66-45fd-461d-9824-579830dedc7d,59331385-4f32-41c6-a6a8-a884a4ebacb4,OBG,Obstetrics & Gynaecology,1224,702
edd88566-9d86-4b39-8cdd-bec5a398b7bc,59331385-4f32-41c6-a6a8-a884a4ebacb4,PEDS,Paediatrics,1268,1786
02122e61-c09f-4f88-a2ad-87542999ec4a,655b3ac5-16ea-4824-9d83-c86a7ed120ab,ORTH,Orthopaedics,210,1230
9fbf2aec-7ebb-49e5-8e6f-56cb3fbe8182,655b3ac5-16ea-4824-9d83-c86a7ed120ab,OBG,Obstetrics & Gynaecology,1910,463
2566a0b0-1b5a-4d3d-a0af-f8f118e0f970,e427b553-d262-4d0c-8b3a-4a20007f5b84,ORTH,Orthopaedics,1000,717
ae9d90d6-f3b5-4fe5-bf3d-53f4599f2979,e427b553-d262-4d0c-8b3a-4a20007f5b84,OBG,Obstetrics & Gynaecology,804,587
84dd0dc9-0c16-4dd3-b9b6-1ec06fd0f406,0227878f-5464-45cb-b9da-c87fb703e134,OBG,Obstetrics & Gynaecology,1114,992
0ef68832-cb0d-4d6b-8f80-703bbffa33ee,0227878f-5464-45cb-b9da-c87fb703e134,ORTH,Orthopaedics,876,118
0ef1f2df-7c9f-4d49-a1cd-8a433c56612b,0227878f-5464-45cb-b9da-c87fb703e134,OPTH,Ophthalmology,1705,489
ffe1d4b5-93db-4cde-a859-e91bf51142ef,0227878f-5464-45cb-b9da-c87fb703e134,ONCO,Oncology,1319,876
b2968c2a-cbc8-4072-a693-04d0832c8f98,b902613a-ba85-4206-8bca-6ff120d21c0a,MED,General Medicine,300,1421
a6aec0c1-6c54-4508-956e-7c493558d1e6,b902613a-ba85-4206-8bca-6ff120d21c0a,GS,General Surgery,930,1251
89a2f24a-2188-4f56-9bbd-ee35786a612b,b902613a-ba85-4206-8bca-6ff120d21c0a,ENT,ENT,1272,1161
49922369-c545-4681-92a0-e9d73df6700c,75e844c9-96d1-408d-bc7c-782e807fa5df,OBG,Obstetrics & Gynaecology,1768,1142
e3d85998-4520-4326-a4d7-81a1f998958a,75e844c9-96d1-408d-bc7c-782e807fa5df,MED,General Medicine,1987,734
428fce43-252c-4db1-99b2-c95ee92dd915,2d0db206-a334-4099-9bca-261dc45facd4,PSYCH,Psychiatry,768,1640
5b16c297-723b-4c1b-bb04-941e2a971872,2d0db206-a334-4099-9bca-261dc45facd4,OBG,Obstetrics & Gynaecology,1452,244
ba80fa9c-273f-4119-90b8-09aa91f06fcb,2d0db206-a334-4099-9bca-261dc45facd4,PEDS,Paediatrics,1081,914
1b18fa3c-9ecc-4454-8134-2c9ad7815b78,10432737-6c8c-4761-baed-e9dbb75983af,OBG,Obstetrics & Gynaecology,340,951
8eec8a69-d614-4267-aa67-578f04b63ed1,10432737-6c8c-4761-baed-e9dbb75983af,OPTH,Ophthalmology,1207,348
8e269756-2a15-44b5-adf8-321ac59eabb6,10432737-6c8c-4761-baed-e9dbb75983af,URO,Urology,367,778
0124b505-9b52-4942-b838-a8916e20d92c,10432737-6c8c-4761-baed-e9dbb75983af,ONCO,Oncology,1821,529
a7ab615d-1b04-40ab-93da-9e876bb1ce0a,10432737-6c8c-4761-baed-e9dbb75983af,NEURO,Neurology,1348,577
18387760-28e7-4b97-939e-559c8ef30a4f,ea48099d-6e0e-47a1-bbdd-4c5dacfe9642,OBG,Obstetrics & Gynaecology,184,218
efc3fe21-95da-45eb-9806-9e80cf1471cc,ea48099d-6e0e-47a1-bbdd-4c5dacfe9642,CARD,Cardiology,997,907
78cce5a3-c301-4020-851c-3ba2bf40e437,8a34bb7e-24fe-4f59-adb9-8d50aa7ba972,OPTH,Ophthalmology,1733,1244
7bfc7d7b-8414-4e1a-820d-cee5d2cbad88,8a34bb7e-24fe-4f59-adb9-8d50aa7ba972,PEDS,Paediatrics,471,1546
567fd0d7-b2c1-4b1d-ae1f-78fdbd5de8f2,8a34bb7e-24fe-4f59-adb9-8d50aa7ba972,URO,Urology,1980,294
86b33757-648b-4ef1-9804-fc0db5fc752a,9d88bb82-d69d-4a40-99ce-2c5d498b71d4,PEDS,Paediatrics,1400,522
8d4bc5e5-821b-4d39-bc99-0ca781790776,9d88bb82-d69d-4a40-99ce-2c5d498b71d4,OBG,Obstetrics & Gynaecology,1523,165
18c34eb9-9604-49ed-bace-d0cb54dbd8d7,9d88bb82-d69d-4a40-99ce-2c5d498b71d4,GS,General Surgery,677,829
fa37aee5-7ca3-4683-9e1e-368e73b07bc1,9d88bb82-d69d-4a40-99ce-2c5d498b71d4,CARD,Cardiology,414,1440
ce1d4f6f-cd06-4e51-a504-03f556e51b95,9d88bb82-d69d-4a40-99ce-2c5d498b71d4,MED,General Medicine,735,507
79246e88-af1b-460c-ab06-10e82921bd4f,88779510-d0c2-4ebf-b10d-71ca4353a4b5,ORTH,Orthopaedics,579,1672
4eb505a9-fe06-49c3-a128-60ef035062ff,88779510-d0c2-4ebf-b10d-71ca4353a4b5,OBG,Obstetrics & Gynaecology,1123,1425
e91c9fb4-7fab-4faa-b96d-ef941f9b4a43,88779510-d0c2-4ebf-b10d-71ca4353a4b5,GS,General Surgery,1108,232
b5c11e06-5a05-46c9-bd48-94cb9c92975e,88779510-d0c2-4ebf-b10d-71ca4353a4b5,CARD,Cardiology,805,1257
cb537ac8-0c59-4916-a047-b3cc6e1d9528,a1abf9fb-8fc8-4ad0-bfb5-e46d55fa13b4,OBG,Obstetrics & Gynaecology,1694,1338
ffe30768-555d-43dd-befb-8d25c74503ab,a1abf9fb-8fc8-4ad0-bfb5-e46d55fa13b4,CARD,Cardiology,431,1602
2141fc6a-bdb6-42f0-b35e-58c100e51c58,a1abf9fb-8fc8-4ad0-bfb5-e46d55fa13b4,ENT,ENT,1380,752
29edd123-a67b-4aac-bf19-313574d0d0b1,825eb8fb-e42c-413c-9793-19648b45f015,GS,General Surgery,1608,481
b280d05e-d93f-4e7b-8e98-accf9c7a7728,825eb8fb-e42c-413c-9793-19648b45f015,BURNS,Burns & Plastic Surgery,1988,1799
b6545195-25fe-4bf4-bd86-5ed5e51d464a,2ba61159-01d9-4a0f-9707-70b302bc869b,GS,General Surgery,353,746
09cbeab5-d44d-41c1-b284-2d24df063a72,2ba61159-01d9-4a0f-9707-70b302bc869b,MED,General Medicine,986,1428
6732f7df-4ff5-46f0-a9cb-aabd30c83c7f,2ba61159-01d9-4a0f-9707-70b302bc869b,ORTH,Orthopaedics,169,1543
f9f4afbf-a1ad-435b-a53a-ec61f0d052d9,4dcb37bf-12e2-403b-b497-a7c10f381db9,OPTH,Ophthalmology,615,1284
f22606ee-4dc2-49e1-9224-11167a23c921,4dcb37bf-12e2-403b-b497-a7c10f381db9,GS,General Surgery,1816,1521
6f3d29ed-be83-4f0c-8434-81cb5cca8845,4dcb37bf-12e2-403b-b497-a7c10f381db9,MED,General Medicine,1048,650
ecd7b464-a9d1-4af0-92f5-15cc72e9ed30,19225f07-8ce0-4bd3-9168-d18c152e050d,GS,General Surgery,2000,1192
232db681-51b6-4364-b3f2-0bf32dc30f32,19225f07-8ce0-4bd3-9168-d18c152e050d,MED,General Medicine,384,956
e5aab9a6-500c-4abb-b921-67c7951ae32a,19225f07-8ce0-4bd3-9168-d18c152e050d,CARD,Cardiology,307,980
03d86dee-e3d1-4cbf-b08e-38237f095840,60a002f8-1cbf-47a4-be0d-933f039b35ef,BURNS,Burns & Plastic Surgery,233,1761
b93412d6-63cc-4ce8-9589-c16a11faa104,60a002f8-1cbf-47a4-be0d-933f039b35ef,NEURO,Neurology,1407,1770
b7505d83-83e6-4a52-9972-282e4203432c,ad07b329-06d5-46f3-9709-399ed205e161,ORTH,Orthopaedics,929,332
afbecf2d-1500-4fc9-bb9e-6966ba064363,ad07b329-06d5-46f3-9709-399ed205e161,OPTH,Ophthalmology,184,1194
c295ca01-2938-4c5e-9311-1b96e35913fc,ad07b329-06d5-46f3-9709-399ed205e161,ENT,ENT,730,1756
433d458b-b393-4126-a2bd-8832859507f0,ad07b329-06d5-46f3-9709-399ed205e161,MED,General Medicine,1666,341
dc8b0cff-a3b3-4fbb-bfb1-f61094938e42,34090c65-27b3-4fd0-9365-9c0db5a3a046,OBG,Obstetrics & Gynaecology,650,671
5c5d3dca-66b9-4664-b1c8-b6b85a583929,34090c65-27b3-4fd0-9365-9c0db5a3a046,ONCO,Oncology,199,1494
c4e3a60e-cef7-4607-98ca-a8dd6f4a1fb6,34090c65-27b3-4fd0-9365-9c0db5a3a046,MED,General Medicine,861,208
aff0414e-d6a2-4b35-a8b0-69afb2d45bb6,34090c65-27b3-4fd0-9365-9c0db5a3a046,GS,General Surgery,1001,1609
93054fe9-af3c-49af-a567-b7ffcc641cb4,34090c65-27b3-4fd0-9365-9c0db5a3a046,URO,Urology,995,164
772f3c73-b000-4c27-b522-9deb2cd0ff31,34090c65-27b3-4fd0-9365-9c0db5a3a046,CARD,Cardiology,1965,1439
8933dde0-0219-4705-b21a-d10b866f146e,9713d5b5-bdfb-4560-941b-75828ca83d3b,URO,Urology,705,540
0350b914-8915-43aa-9500-ba1f68a29277,9713d5b5-bdfb-4560-941b-75828ca83d3b,CARD,Cardiology,1652,863
e1b9b742-ffcd-4669-8718-07a725106c82,78c8b6e1-51b0-412d-a2e4-d3ca7655de51,ORTH,Orthopaedics,865,1314
ff1c644c-a4f1-4d6e-92a7-ea8e65464a1c,78c8b6e1-51b0-412d-a2e4-d3ca7655de51,GS,General Surgery,468,1445
fdd77109-77df-41fa-916d-38ed01ae9080,78c8b6e1-51b0-412d-a2e4-d3ca7655de51,URO,Urology,984,979
9bfe3a47-bd0b-433e-9b41-930353a5a0a0,78c8b6e1-51b0-412d-a2e4-d3ca7655de51,ENT,ENT,650,486
c31fa766-00a9-4254-9d81-53668722520b,77941d05-1445-409b-abbf-6a6ecab13bf1,PSYCH,Psychiatry,1040,1034
400d992f-58c3-46e5-955b-0d3182daecef,77941d05-1445-409b-abbf-6a6ecab13bf1,OBG,Obstetrics & Gynaecology,1557,157
64f3b076-56af-4be9-9471-0129e1bca3ac,77941d05-1445-409b-abbf-6a6ecab13bf1,GS,General Surgery,1453,51
6f9f52a7-733e-4fb6-9a5d-a0f0b464b45e,77941d05-1445-409b-abbf-6a6ecab13bf1,NEURO,Neurology,1667,1680
66084012-884c-4d16-87d3-359d89b503ae,e234c61a-b45f-4f3e-9b18-f107bdb90eeb,OBG,Obstetrics & Gynaecology,1689,223
5838da27-c59d-4c33-8377-0d9bc39f0110,e234c61a-b45f-4f3e-9b18-f107bdb90eeb,ORTH,Orthopaedics,1684,595
c34a950a-9687-4ea8-b0b6-814358eb8569,e234c61a-b45f-4f3e-9b18-f107bdb90eeb,GS,General Surgery,1796,1651
76859dc5-7a7c-4a99-a594-0fdaa0987728,2971041e-f4b3-4dbc-b941-bb7cdd3c2ad0,ORTH,Orthopaedics,1321,1407
4592f70b-8dc6-43bc-93bb-e516f5d304e0,2971041e-f4b3-4dbc-b941-bb7cdd3c2ad0,OBG,Obstetrics & Gynaecology,547,1158
b63dbabb-34fa-49bb-ba34-6eb5da8265bf,7319f433-3a62-400b-bb73-a84b5ee6d232,PSYCH,Psychiatry,582,741
fc51ed64-341f-4b66-a84c-8166553606d1,7319f433-3a62-400b-bb73-a84b5ee6d232,GS,General Surgery,1667,693
45a929e3-54f1-484e-afb3-d77dc27380a1,7319f433-3a62-400b-bb73-a84b5ee6d232,NEURO,Neurology,1323,1681
0a1400ac-1580-4edb-a1ea-0c5d7c30f093,7319f433-3a62-400b-bb73-a84b5ee6d232,CARD,Cardiology,725,262
b87f9673-78e7-43bc-8c7c-9c49406f839c,18f428f2-80c7-40cf-8e1f-c54e6478aad6,URO,Urology,1318,509
7a4d634d-fb0d-40d1-81b6-dbdbe687b535,18f428f2-80c7-40cf-8e1f-c54e6478aad6,GS,General Surgery,1658,358
07fcb3e6-e888-4f92-a1d3-9de6087a4e55,d184befa-0281-4317-8c24-42aae42ba84e,NEURO,Neurology,984,831
2d7caa27-ad97-4432-b174-64f57acc6608,d184befa-0281-4317-8c24-42aae42ba84e,MED,General Medicine,456,1735
6fdf71f7-0cbc-4c49-ba2c-d3f04f71f7e9,d184befa-0281-4317-8c24-42aae42ba84e,GS,General Surgery,694,685
bc0a7695-8290-4cb2-8060-343719732cf4,d184befa-0281-4317-8c24-42aae42ba84e,CARD,Cardiology,1264,1708
48acb811-ecf9-4739-bb3b-d28a3a709fd9,d184befa-0281-4317-8c24-42aae42ba84e,OBG,Obstetrics & Gynaecology,1808,429
2d8c3182-edda-43cb-9ab3-ada52e95c934,d184befa-0281-4317-8c24-42aae42ba84e,URO,Urology,1161,320
d775db64-b587-4af7-8a88-4403ff12b84f,3c96aabd-e7cb-4c45-ac1c-614097b559da,GS,General Surgery,302,201
2aaf0913-8343-487c-9be5-e174f2aaa546,3c96aabd-e7cb-4c45-ac1c-614097b559da,OBG,Obstetrics & Gynaecology,510,703
fcd66eca-323c-480b-86cc-94de24f3b029,3c96aabd-e7cb-4c45-ac1c-614097b559da,MED,General Medicine,220,1553
08d11ace-5cff-46de-8aaa-6744e7d01ba1,3c96aabd-e7cb-4c45-ac1c-614097b559da,ORTH,Orthopaedics,175,57
1e8ffd1b-f997-42c0-b51a-cbd725bc6f15,3c96aabd-e7cb-4c45-ac1c-614097b559da,CARD,Cardiology,1524,945
63d058c6-2697-41ea-a55a-7078e2170b6c,7ff394e9-3485-4a4d-8fcd-340365ed2cb4,MED,General Medicine,1076,1492
798df2d1-2ef3-4d74-8da9-a80f7fd1ed12,7ff394e9-3485-4a4d-8fcd-340365ed2cb4,GS,General Surgery,328,109
21c2c763-8d97-48d1-ab9b-97a7b1dc6099,7ff394e9-3485-4a4d-8fcd-340365ed2cb4,OBG,Obstetrics & Gynaecology,815,1745
7711d244-4280-4fdc-ad3f-8331b35c2bf4,7ff394e9-3485-4a4d-8fcd-340365ed2cb4,PEDS,Paediatrics,1190,118
e8c2a815-8e55-4e41-b4b0-966c06a5ae24,7ff394e9-3485-4a4d-8fcd-340365ed2cb4,URO,Urology,1540,427
ab65b4ea-a5d9-49ea-b9ae-52c56ca83136,7ff394e9-3485-4a4d-8fcd-340365ed2cb4,ORTH,Orthopaedics,1369,155
81783e22-8e31-4c34-ad24-269fc532425c,1cb0817d-76d0-48d0-82ac-48635fd57926,OBG,Obstetrics & Gynaecology,1165,425
021a4cab-ee21-46d5-8324-ae0ce3ca57ff,1cb0817d-76d0-48d0-82ac-48635fd57926,ENT,ENT,200,425
ac0a0504-d990-4f72-848a-f2b7c60bf4c6,1b2f0ee7-8e17-4f56-8bf1-17613a055ae4,OBG,Obstetrics & Gynaecology,1339,1661
1ca9dbbb-579b-4131-bf49-98613eda7ce6,1b2f0ee7-8e17-4f56-8bf1-17613a055ae4,ORTH,Orthopaedics,1394,162
a304a0ce-62ac-4c2e-a377-2a4eba1499e0,1b2f0ee7-8e17-4f56-8bf1-17613a055ae4,MED,General Medicine,1342,1637
61e6b5a7-502b-4fba-825f-c73adba45fb7,dac51237-edbb-4ee9-acf5-9937337ecbe5,OBG,Obstetrics & Gynaecology,329,1431
10f08f9d-7ede-41b2-b193-00e3377fdcb3,dac51237-edbb-4ee9-acf5-9937337ecbe5,NEURO,Neurology,693,375
3983ca4f-598b-4c5f-bc43-ef899f3bbc1d,dac51237-edbb-4ee9-acf5-9937337ecbe5,CARD,Cardiology,1370,1533
606ce9c0-1984-48d0-bf0c-8ecf1e531a63,1bc45ab0-2708-4ce3-9ddb-e3409e93bd52,PSYCH,Psychiatry,1520,1374
63aea62b-bfc3-4749-844f-8dcfedce4d3b,1bc45ab0-2708-4ce3-9ddb-e3409e93bd52,CARD,Cardiology,1229,60
6aadf2a1-7a30-426a-84d7-fa40087c185d,1bc45ab0-2708-4ce3-9ddb-e3409e93bd52,MED,General Medicine,756,334
e99b605d-7cb1-4812-8a1b-67e4e2ca993f,1bc45ab0-2708-4ce3-9ddb-e3409e93bd52,OBG,Obstetrics & Gynaecology,1769,1002
611dabfc-5b8a-48e3-893c-172e014dd937,1bc45ab0-2708-4ce3-9ddb-e3409e93bd52,URO,Urology,782,816
a3d4ed96-1b0e-4ef9-8241-fb2fa88380d7,00022a0c-c67a-4d66-a9d6-dab6cb850efd,ONCO,Oncology,1648,1135
5b93bf6e-e04b-472e-918a-c10a04bde48e,00022a0c-c67a-4d66-a9d6-dab6cb850efd,URO,Urology,598,1162
786b59ee-6ed8-451a-ab8f-34930c7a6f98,00022a0c-c67a-4d66-a9d6-dab6cb850efd,DERM,Dermatology,178,999
91e6ddbe-63dd-44df-a277-c9cdbe01614a,00022a0c-c67a-4d66-a9d6-dab6cb850efd,MED,General Medicine,312,1186
8bbe318e-6e09-4eb7-9c9f-70119b18e244,5e9bcbc0-18e7-4d4e-b2a2-c1a2eeda36cc,OBG,Obstetrics & Gynaecology,1564,1034
2f462fe7-5b4f-45e9-82fb-6dc90cbd7db2,5e9bcbc0-18e7-4d4e-b2a2-c1a2eeda36cc,GS,General Surgery,941,939
570aabc8-24f0-4dd6-aa8c-ca9d3403c941,5e9bcbc0-18e7-4d4e-b2a2-c1a2eeda36cc,MED,General Medicine,746,1202
90b26fa0-bd48-426a-a717-f5056919a672,56afb951-aaf4-4664-bdf2-0ac91a4a066d,OBG,Obstetrics & Gynaecology,585,1376
3be1097d-3ec6-4d7e-ba62-76d1838461ac,9ce7a416-a770-4f67-81e0-7b44323fe502,ORTH,Orthopaedics,1085,462
47ca381f-6d7e-45cd-8b21-cdfc4e4205b5,9ce7a416-a770-4f67-81e0-7b44323fe502,URO,Urology,540,198
0981d23b-10af-414e-b402-fbcdb2a7e540,9ce7a416-a770-4f67-81e0-7b44323fe502,OPTH,Ophthalmology,963,611
374f4655-a8be-4cea-b330-0ddea2b218a1,9ce7a416-a770-4f67-81e0-7b44323fe502,GS,General Surgery,996,1041
6e9340fc-d083-4430-aa36-ee5b82e0f364,9ce7a416-a770-4f67-81e0-7b44323fe502,NEPHRO,Nephrology,1118,805
869ea511-bc2a-42a1-bcde-a5e8fea9ac66,329a769e-96ab-48fb-b82a-409c20359649,MED,General Medicine,412,1412
b266f8b7-eea2-4c7d-a0c9-1608f5ffc768,329a769e-96ab-48fb-b82a-409c20359649,GS,General Surgery,749,1712
0aaa5086-0fef-430c-9ada-67f3b84bea55,fde585e8-4da2-4045-8edb-dea77f2bfde2,OBG,Obstetrics & Gynaecology,1715,76
dacb0dc2-d99c-46d2-836f-f0b77169aeac,fde585e8-4da2-4045-8edb-dea77f2bfde2,ONCO,Oncology,1224,1477
7131778a-fdca-4774-8b82-c4c5eb35fd84,fde585e8-4da2-4045-8edb-dea77f2bfde2,GS,General Surgery,1831,1214
8977726a-2f67-417f-8610-8f8186cd1754,1c99b149-dc12-40e7-8ff3-21557ced1179,ORTH,Orthopaedics,991,616
3fda2bb8-da0f-4724-b5f5-3572d353c922,1c99b149-dc12-40e7-8ff3-21557ced1179,OBG,Obstetrics & Gynaecology,618,1047
40442f4c-c698-4eaf-99b2-542e54ec69fc,1c99b149-dc12-40e7-8ff3-21557ced1179,BURNS,Burns & Plastic Surgery,264,1038
e4cfea01-82fc-4fc2-9a40-cd46b5c6160f,1c99b149-dc12-40e7-8ff3-21557ced1179,OPTH,Ophthalmology,725,1479
bbd0604b-06cd-4c64-982f-3d4bc871d1ad,773f7fa2-f78a-4b7d-98a4-1a388c138acb,URO,Urology,579,46
13e208e5-b6ab-47ec-bcc1-c4225b545d99,773f7fa2-f78a-4b7d-98a4-1a388c138acb,OBG,Obstetrics & Gynaecology,1779,1514
6a2fee76-9987-469d-9daa-07c13c58607e,773f7fa2-f78a-4b7d-98a4-1a388c138acb,OPTH,Ophthalmology,94,1603
96effbf8-2d62-42d3-b3d1-e7228aaffa4f,773f7fa2-f78a-4b7d-98a4-1a388c138acb,NEPHRO,Nephrology,1845,493
58ea8eb2-fdd9-4cb9-b85b-461c78860359,773f7fa2-f78a-4b7d-98a4-1a388c138acb,GS,General Surgery,82,1213
db04a7c3-4fac-43bb-9df9-49825250087d,773f7fa2-f78a-4b7d-98a4-1a388c138acb,ONCO,Oncology,452,686
83284494-b713-44bd-8bf7-790f6ea280bb,634a130c-fcbe-4e59-a818-ddcac4bfae04,GS,General Surgery,1020,1597
d4178367-41ee-439c-aa50-30ad98ba5639,634a130c-fcbe-4e59-a818-ddcac4bfae04,NEPHRO,Nephrology,1502,471
146af5b2-2779-47e1-8a38-a592147824df,634a130c-fcbe-4e59-a818-ddcac4bfae04,CARD,Cardiology,344,128
3a0b1a53-5686-4ae4-8e11-dd6114fcf6e1,634a130c-fcbe-4e59-a818-ddcac4bfae04,OBG,Obstetrics & Gynaecology,1157,439
1bd56c97-8edc-4e2c-96d8-eac4c010655a,634a130c-fcbe-4e59-a818-ddcac4bfae04,ORTH,Orthopaedics,1492,1133
bd5992d8-4c48-46d3-862a-c0b84d69a972,535536b6-459d-430e-bdb3-ce4a1fd27e14,ENT,ENT,1707,1713
e34c3438-ea10-432a-992a-5b5672888081,535536b6-459d-430e-bdb3-ce4a1fd27e14,ORTH,Orthopaedics,1740,1306
7045feb8-5bd4-4906-83ae-75df5b5d89c9,535536b6-459d-430e-bdb3-ce4a1fd27e14,OPTH,Ophthalmology,831,1500
b151b5a3-2dd2-4321-a4d9-1710b0481cbd,535536b6-459d-430e-bdb3-ce4a1fd27e14,GS,General Surgery,596,825
7555ebf9-f43f-4650-a1be-3d1e19231217,f3326ff2-35ac-4914-bcf0-0379f732cf20,OBG,Obstetrics & Gynaecology,123,1544
fb7098e3-0800-42fb-b54b-b2cf81d05dcf,f3326ff2-35ac-4914-bcf0-0379f732cf20,MED,General Medicine,164,490
636a4b2c-9484-46c3-9494-b2c800ad3a52,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,OPTH,Ophthalmology,1623,982
98e3cb31-f5e0-4008-b1c7-79539326f4e5,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,ORTH,Orthopaedics,1665,998
1c6e3012-ce3c-430f-b81a-2d52604fe3d5,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,OBG,Obstetrics & Gynaecology,917,803
09bf2af0-de99-4a25-84ad-b62c06ce304d,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,MED,General Medicine,878,73
344d0780-fed6-4420-aa55-3934ba513a76,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,PEDS,Paediatrics,902,1729
3dba0a2a-f225-4390-9f61-2250752ce2c2,e44955c4-8e35-4f64-b973-07fdb285e006,CARD,Cardiology,619,780
ae9defd0-7c0d-4740-850f-c0568630fb05,e44955c4-8e35-4f64-b973-07fdb285e006,GS,General Surgery,915,88
85bc3cda-8e86-4947-9efe-a6c347d0f09b,e44955c4-8e35-4f64-b973-07fdb285e006,OBG,Obstetrics & Gynaecology,796,1446
47ac7aa6-0591-4577-8181-818cd86dc109,e44955c4-8e35-4f64-b973-07fdb285e006,MED,General Medicine,694,1031
2d1649a6-f663-4673-8c73-63807d2f576d,5f74e2e2-dde4-4877-afe8-c66f668662b7,MED,General Medicine,390,1557
e536798b-5c0e-43c0-8875-c79f0b01a551,5f74e2e2-dde4-4877-afe8-c66f668662b7,PEDS,Paediatrics,1773,274
4a1fd93a-f155-416b-955d-5f57ff4895a8,ed97bf9e-176e-4da6-a616-88f8388d00d8,ORTH,Orthopaedics,1969,596
443dd315-791f-4225-b62b-3a35bd515b40,ed97bf9e-176e-4da6-a616-88f8388d00d8,OPTH,Ophthalmology,649,135
c74776cf-5ea4-4b3f-abc8-d8db1637f688,210d53e0-7563-4263-a66d-c5cb28e89743,MED,General Medicine,1617,194
302d06ab-fb04-4eec-a597-e8009c109f02,210d53e0-7563-4263-a66d-c5cb28e89743,CARD,Cardiology,1434,237
824b8fdb-53ae-43db-b700-ad05d36b51dc,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,CARD,Cardiology,1400,715
77d90778-5c64-42ec-ae12-e458d02d38c5,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,OBG,Obstetrics & Gynaecology,1255,322
c6c86cd6-ec85-47bc-b6e4-47dbaacfae12,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,MED,General Medicine,1713,991
3fe391d7-dafa-4cbd-8f38-ecd66b03b42a,4778b43a-760b-404b-86d1-e2e787fe59e7,MED,General Medicine,1030,909
a80acd81-3ac6-44bf-bcb9-fa1759a460ac,4778b43a-760b-404b-86d1-e2e787fe59e7,GS,General Surgery,1334,294
348d905e-b454-41ed-b0fc-9c4a380828aa,4778b43a-760b-404b-86d1-e2e787fe59e7,OPTH,Ophthalmology,852,1526
89e33efb-fa0e-4789-914e-08e8cc65d572,4778b43a-760b-404b-86d1-e2e787fe59e7,OBG,Obstetrics & Gynaecology,1501,614
ddb9aee1-2fc2-42da-8540-a8b74e9ea0d7,98996e2b-fd7d-42db-9e98-c546a28254cc,PEDS,Paediatrics,840,1040
dcf0bcd7-2ec0-42b3-b90c-d05be1365760,98996e2b-fd7d-42db-9e98-c546a28254cc,OBG,Obstetrics & Gynaecology,1875,413
8c41632f-ff63-4bdf-b6c5-1d9088502dd0,98996e2b-fd7d-42db-9e98-c546a28254cc,CARD,Cardiology,485,1100
e32c0a54-ed0f-496c-8f15-28e0d8a1e1cd,98996e2b-fd7d-42db-9e98-c546a28254cc,NEURO,Neurology,520,1292
b5584c86-912f-4b93-9a86-ceb6453e4898,b953826f-a93e-45d3-a39a-55df4b2c4a4e,GS,General Surgery,1649,1318
b0938574-6db2-4df0-af06-a7d824bd4170,b953826f-a93e-45d3-a39a-55df4b2c4a4e,OBG,Obstetrics & Gynaecology,1808,1155
127344bd-5e67-47a8-b7bc-b4af51fe06cc,43b7d117-b51e-46dc-b26f-696b0ff56c82,CARD,Cardiology,1720,1136
2794ec7c-8791-4198-8863-22eb627c1bba,6bab69eb-9afa-4043-a8a8-f7c0b089c088,GS,General Surgery,1525,1691
6855b737-5977-44fd-a145-f8eb0888850a,6bab69eb-9afa-4043-a8a8-f7c0b089c088,OPTH,Ophthalmology,387,612
acd7f7c9-3c57-44c0-9a45-83442ab6de8a,6bab69eb-9afa-4043-a8a8-f7c0b089c088,OBG,Obstetrics & Gynaecology,1816,1071
5475ffe9-f453-4eea-b79d-c77a43876bd7,6bab69eb-9afa-4043-a8a8-f7c0b089c088,DERM,Dermatology,1642,136
44dfd6be-c447-4b60-800e-f85deca58c87,14689f0a-3d52-4137-a6a9-faf2389d7b2d,ORTH,Orthopaedics,541,1066
00c990ea-b974-4647-83f8-19874e0b4d54,14689f0a-3d52-4137-a6a9-faf2389d7b2d,GS,General Surgery,824,730
2f6f1ac8-199d-4b41-827a-0e340f300ffe,7d30507d-4a27-4c69-b2b8-08eda53ca9a6,GS,General Surgery,1798,1595
410b0901-ebf9-49c0-9aa0-c52fab4120fb,7d30507d-4a27-4c69-b2b8-08eda53ca9a6,NEURO,Neurology,376,875
982bacb3-bff2-45da-8eeb-ef2cc08b4303,7d30507d-4a27-4c69-b2b8-08eda53ca9a6,OBG,Obstetrics & Gynaecology,1122,139
