hospital_specialty_id,hospital_id,specialty_code,specialty_name,admissions_prev_fy,admissions_before_last_year
1c76d7f4-f11c-49e6-bbf3-05719757e838,420e4cba-1468-4bc7-b980-d35a71071515,ORTH,Orthopaedics,981,1709
68f268e4-f76e-4995-8d56-0330ba3f3259,420e4cba-1468-4bc7-b980-d35a71071515,NEPHRO,Nephrology,1525,720
a2c591ff-5b1b-4dd0-b568-2921da182478,2445f348-8d9f-449e-9d43-5672fe4f8930,GS,General Surgery,384,1660
fa81232d-6306-42c8-b550-d0b1f8f5de88,2445f348-8d9f-449e-9d43-5672fe4f8930,OBG,Obstetrics & Gynaecology,1735,551
050cde40-cd3e-497c-9d6d-f1513d7cb8a4,2445f348-8d9f-449e-9d43-5672fe4f8930,ORTH,Orthopaedics,532,1219
12e15a9d-9360-469d-8f30-c39b66ddd9a7,18eeee38-9b25-44e2-b392-d988c640078d,ORTH,Orthopaedics,373,651
1cdda354-1d05-4446-b6f4-ba8e0100b727,18eeee38-9b25-44e2-b392-d988c640078d,DERM,Dermatology,187,273
90bbb182-723d-4c32-87f8-5df2b8f11b24,18eeee38-9b25-44e2-b392-d988c640078d,ONCO,Oncology,1904,301
5f99e6c6-c8ca-4f1f-9a7a-87151ebab1dc,18eeee38-9b25-44e2-b392-d988c640078d,URO,Urology,1776,1632
1509f24c-3197-420c-ab7c-f349b122e0ec,2b855e3e-e7a1-4dbd-b1a9-6b9e49850376,PEDS,Paediatrics,886,1679
3de4b64e-db72-41dd-86b0-5accd335d923,2b855e3e-e7a1-4dbd-b1a9-6b9e49850376,ORTH,Orthopaedics,514,1758
c79ecd3c-ef0d-4e3f-82cd-873176eb5a2f,26eba5c0-c3c0-4d49-8580-d5487713c307,MED,General Medicine,1317,1392
aa1584ba-8a03-4bc8-8c3c-cfa88e0a5650,26eba5c0-c3c0-4d49-8580-d5487713c307,OBG,Obstetrics & Gynaecology,1960,838
ffb2dcd7-2918-4c4b-a91f-01472fd4c1bc,26eba5c0-c3c0-4d49-8580-d5487713c307,ORTH,Orthopaedics,297,1638
18e07f48-1a6b-4893-8dfc-062df65d5122,ed9b5ded-be2d-49a0-bbe7-c416eefbe753,OBG,Obstetrics & Gynaecology,854,1249
bd8bcacd-6986-478a-9322-28ed3ec401a5,ed9b5ded-be2d-49a0-bbe7-c416eefbe753,ENT,ENT,1438,185
a4b5ea0d-485a-47d2-bc0d-34605a927b5f,ed9b5ded-be2d-49a0-bbe7-c416eefbe753,NEPHRO,Nephrology,1552,1306
4ff3adc8-ea93-4339-8745-ca5d53846ecf,2eccdbdf-0bc5-4179-9e23-51eec32278fd,OBG,Obstetrics & Gynaecology,1936,1557
06cc80ef-d463-4cc0-9afc-eb4a8bb97f05,2eccdbdf-0bc5-4179-9e23-51eec32278fd,GS,General Surgery,740,66
d2f8cb4a-dbf1-447d-8c15-706ba4f77c9a,561c6756-7503-4a21-98e9-5329e3f9fb03,OBG,Obstetrics & Gynaecology,288,381
cca51af2-97b0-438d-bf9a-915be616387a,561c6756-7503-4a21-98e9-5329e3f9fb03,CARD,Cardiology,290,1036
67949a58-5f0f-4c21-add2-598253636500,561c6756-7503-4a21-98e9-5329e3f9fb03,NEURO,Neurology,1811,1504
f70375a0-be86-4c31-b29b-551fafec114b,561c6756-7503-4a21-98e9-5329e3f9fb03,ORTH,Orthopaedics,1950,1566
588c1807-6b18-476b-b118-905539242fbd,561c6756-7503-4a21-98e9-5329e3f9fb03,DERM,Dermatology,1958,943
2670f0b1-81b4-4970-b395-0ef21e0a9356,6db2e3d0-46ea-4f45-8fdb-d3992e7cb3c6,NEPHRO,Nephrology,1208,1113
756f1a9b-2d12-466e-af63-2dbd952dc2a0,6db2e3d0-46ea-4f45-8fdb-d3992e7cb3c6,GS,General Surgery,1559,919
524362ef-96ba-4d3f-896d-ec30e650957f,6db2e3d0-46ea-4f45-8fdb-d3992e7cb3c6,OPTH,Ophthalmology,797,663
5143a90d-7c08-4e10-a5e0-98e27b315458,ba53cc57-82f6-48ba-8036-2b938713af86,MED,General Medicine,851,978
0f983491-566f-4d5d-b9e1-135e10e93a78,ba53cc57-82f6-48ba-8036-2b938713af86,ORTH,Orthopaedics,1492,725
175ec7df-bc40-463e-bc3b-3e9256dda4f9,ba53cc57-82f6-48ba-8036-2b938713af86,OBG,Obstetrics & Gynaecology,455,1768
f3d3c9fd-d771-4e55-8ac2-2c8f53bf8b7a,05ad7939-0c4c-4eda-ad82-1f0e7d34b9dc,OBG,Obstetrics & Gynaecology,1522,1085
4d642385-6df2-428e-b855-d6e1a766f77e,05ad7939-0c4c-4eda-ad82-1f0e7d34b9dc,OPTH,Ophthalmology,441,1226
5847488b-cdaf-40ce-9894-105ed266dd4d,05ad7939-0c4c-4eda-ad82-1f0e7d34b9dc,CARD,Cardiology,1150,1384
9c8ef7c9-78df-4540-b9cd-ee081ea1780a,00f8442d-86d0-4541-9c00-058a2358230e,URO,Urology,1720,1090
a7c97a2b-d0d2-4275-b300-406fac749645,00f8442d-86d0-4541-9c00-058a2358230e,DERM,Dermatology,1190,1079
6db5e938-247c-4824-915f-6cba15e556a7,00f8442d-86d0-4541-9c00-058a2358230e,ORTH,Orthopaedics,1709,1600
ba5c455c-b3ab-4ac5-828d-be4d944a8ff7,496e204d-5705-48aa-a53d-97d1060242b0,OPTH,Ophthalmology,1021,103
84df507d-011c-4a52-b6be-4c1a6d358a6d,496e204d-5705-48aa-a53d-97d1060242b0,OBG,Obstetrics & Gynaecology,1769,100
e01c48ef-3a86-458d-bab1-d604280aa8e2,496e204d-5705-48aa-a53d-97d1060242b0,CARD,Cardiology,400,323
55bb7c6f-b72f-44b1-9e88-20b590f81fb4,496e204d-5705-48aa-a53d-97d1060242b0,MED,General Medicine,241,1317
0c14b7a3-4fb8-4fb8-b1f2-cf9070d1a218,496e204d-5705-48aa-a53d-97d1060242b0,ENT,ENT,336,1644
16e070c5-093b-4756-a903-e4286cd81b8f,5eb0fc61-eb72-4d50-9f5d-4c0353309b1e,MED,General Medicine,275,508
b012bdf8-6a92-45a6-b1e5-796f7f75ac4b,5eb0fc61-eb72-4d50-9f5d-4c0353309b1e,OBG,Obstetrics & Gynaecology,1424,415
4eab2dc1-b212-4697-911d-017f7720cb4c,5eb0fc61-eb72-4d50-9f5d-4c0353309b1e,URO,Urology,1677,189
b7b1ee43-ac8b-43b7-b0bb-f796c73de43d,0b3525a2-042d-44f3-b887-e0bc4805045b,GS,General Surgery,1034,237
a4b1bc08-98a2-485a-8124-9a78e18e16b3,0b3525a2-042d-44f3-b887-e0bc4805045b,URO,Urology,1154,1335
ab0c5995-ccaa-486a-84a3-ad37dfd8a99f,0b3525a2-042d-44f3-b887-e0bc4805045b,OBG,Obstetrics & Gynaecology,1361,1403
02125110-eef5-4e84-942d-311a9d73f2fc,0b3525a2-042d-44f3-b887-e0bc4805045b,ENT,ENT,1226,199
47a3aafd-07e3-40e6-a607-f24b8749384f,d5055393-65e4-45c4-b5ff-3ca4b7471a2f,OBG,Obstetrics & Gynaecology,537,1088
2e919489-72b8-4aae-a566-183c959cde45,d5055393-65e4-45c4-b5ff-3ca4b7471a2f,MED,General Medicine,586,1752
7f5f9e94-f947-4542-be7f-b7e903a41c57,d5055393-65e4-45c4-b5ff-3ca4b7471a2f,URO,Urology,1078,1534
24474c1b-ecb2-405b-93c3-8ad7cdf8b98a,c4b48c32-d14b-4c07-bd08-287151034193,URO,Urology,1547,173
c323abc2-8694-4200-a70f-ac9acf518c11,c4b48c32-d14b-4c07-bd08-287151034193,ORTH,Orthopaedics,1146,1213
74d67dac-5b2d-41ff-aa9a-b3bc243465ba,c4b48c32-d14b-4c07-bd08-287151034193,CARD,Cardiology,884,1678
e8eb8675-e86b-480b-a6f3-8781bbdadd1e,94bb3526-ed70-4e3a-a814-6323ad0d9e3a,ORTH,Orthopaedics,881,1424
e562dc21-df28-412d-a1c3-46d1f92cbcff,94bb3526-ed70-4e3a-a814-6323ad0d9e3a,NEPHRO,Nephrology,1960,649
c8c502a3-1edc-4e49-bf95-0a882d3ace48,94bb3526-ed70-4e3a-a814-6323ad0d9e3a,OBG,Obstetrics & Gynaecology,399,1203
b0f1b19d-6b76-43a6-bf5e-8e40d29802ad,94bb3526-ed70-4e3a-a814-6323ad0d9e3a,GS,General Surgery,744,943
88cac3ee-22eb-4ffe-8618-458d726fbd4d,5387ea1a-cb1f-4458-a8f5-bfabdc6e906b,OBG,Obstetrics & Gynaecology,472,106
d70cfb09-956b-42fc-9a25-f8f3b51627d8,5387ea1a-cb1f-4458-a8f5-bfabdc6e906b,ONCO,Oncology,1208,162
cd0633a1-fade-43d9-9350-c0eb8c55d7b1,5387ea1a-cb1f-4458-a8f5-bfabdc6e906b,GS,General Surgery,61,1156
e275c9d2-d441-408e-a72b-4d38b2d48d7f,5387ea1a-cb1f-4458-a8f5-bfabdc6e906b,MED,General Medicine,1331,627
079e075c-3a2e-4ba3-8499-ed5009892af7,6cd2a30c-4e21-4b8b-9a50-0534c6dfde5a,ENT,ENT,493,1321
ad07e016-1bd6-4674-bb88-ecb50dfffa12,6cd2a30c-4e21-4b8b-9a50-0534c6dfde5a,MED,General Medicine,1340,1138
ebf7d948-10d3-4dc8-aa76-c6d083e796ea,6cd2a30c-4e21-4b8b-9a50-0534c6dfde5a,OBG,Obstetrics & Gynaecology,1947,184
28b874f2-475a-47d6-a097-c5de097ee472,6cd2a30c-4e21-4b8b-9a50-0534c6dfde5a,OPTH,Ophthalmology,1327,1122
98848df9-eb06-485b-8338-5678ed8c83e2,eaa8a982-e287-46db-97da-0fcee066c814,ORTH,Orthopaedics,217,1427
857944d1-f2b8-4430-af4d-160f9bb6500e,eaa8a982-e287-46db-97da-0fcee066c814,OBG,Obstetrics & Gynaecology,1347,1796
9f7e172e-b943-4c0a-b3ce-7dbf430f25ea,eaa8a982-e287-46db-97da-0fcee066c814,OPTH,Ophthalmology,1466,361
45f5edba-6b5f-4aeb-b351-debfbc03144a,eaa8a982-e287-46db-97da-0fcee066c814,MED,General Medicine,1274,594
af31bec1-2ad7-4a5d-ac29-cf4b83330439,0484b4b0-be1a-47cf-af1f-988540649809,OBG,Obstetrics & Gynaecology,314,488
036a08c2-c368-460b-9173-c03edffb5cf9,0484b4b0-be1a-47cf-af1f-988540649809,ONCO,Oncology,519,190
0b8d68a8-1d02-49c5-b546-3afd1bb35cf6,0484b4b0-be1a-47cf-af1f-988540649809,NEURO,Neurology,1076,682
a2aadf37-89a4-4656-be8d-4ff795386a50,0484b4b0-be1a-47cf-af1f-988540649809,URO,Urology,289,86
39c0bfd9-b664-45fc-9cbf-2249e5988f02,0484b4b0-be1a-47cf-af1f-988540649809,GS,General Surgery,1283,750
709f3ccf-a3a0-4e4c-a9a4-7f013b44a46a,b61d1047-5de7-4eab-bd9b-2d1b23b44a57,ENT,ENT,496,295
b5dd2b85-ce68-4008-8012-26413f359103,b61d1047-5de7-4eab-bd9b-2d1b23b44a57,OBG,Obstetrics & Gynaecology,282,1594
3b9918ea-2765-412a-a469-385e3ae0a151,b61d1047-5de7-4eab-bd9b-2d1b23b44a57,URO,Urology,1804,674
82413726-a3cc-46d0-8a56-6940d3028123,b61d1047-5de7-4eab-bd9b-2d1b23b44a57,ORTH,Orthopaedics,471,1664
d60704fe-a0b6-489c-bf28-2cd23d0f31c4,9114cd94-bb73-4868-98e5-e7921839d79f,URO,Urology,617,499
fac040d1-7bd2-48af-b56f-1fb4ffb361e4,9114cd94-bb73-4868-98e5-e7921839d79f,OBG,Obstetrics & Gynaecology,110,1353
57383e44-0632-436e-9c6f-1fba08264386,89834b8c-a4e0-4700-8e5e-09ecc579955f,NEURO,Neurology,852,1055
ced20703-f8b7-4602-b888-04b068aac84a,89834b8c-a4e0-4700-8e5e-09ecc579955f,MED,General Medicine,217,589
fd41a469-0832-428e-9b27-c70d73b96097,89834b8c-a4e0-4700-8e5e-09ecc579955f,OBG,Obstetrics & Gynaecology,529,417
03bc4900-bf7f-406e-884c-297968f135b5,89834b8c-a4e0-4700-8e5e-09ecc579955f,GS,General Surgery,1652,864
e9b9f449-772c-4a7e-9d5d-4321b11dc26e,433f7571-593e-4b39-89c8-49115b68c702,NEPHRO,Nephrology,1373,1688
7c27dcea-29ad-4735-968b-ea236d7321fe,433f7571-593e-4b39-89c8-49115b68c702,GS,General Surgery,404,180
8f150813-f511-40e0-9a21-ed0dccef252a,433f7571-593e-4b39-89c8-49115b68c702,PEDS,Paediatrics,1722,993
0e13201c-8eb0-469b-9921-6ce2e7663a05,433f7571-593e-4b39-89c8-49115b68c702,DERM,Dermatology,1344,1223
cec738da-048b-48e7-a329-6722ab7392f4,433f7571-593e-4b39-89c8-49115b68c702,MED,General Medicine,180,251
152bdc71-c6eb-454a-ae87-e8225e3ac8a8,a1752c7c-7223-4e9e-bd32-3f670ed10ae4,CARD,Cardiology,1301,1085
962aab31-4e79-4ef7-bae0-1109674d1cfd,a1752c7c-7223-4e9e-bd32-3f670ed10ae4,ENT,ENT,578,840
7b5bca48-1c46-42ba-8737-d251f58b1b61,a1752c7c-7223-4e9e-bd32-3f670ed10ae4,OBG,Obstetrics & Gynaecology,1774,916
3d885499-1f0d-4bf7-bd31-3245ec0fdbaf,a1752c7c-7223-4e9e-bd32-3f670ed10ae4,URO,Urology,957,1717
35ad9217-2602-4f85-aaae-1547290f1531,de42d267-71ae-4a05-9d05-bd021a94ba07,OBG,Obstetrics & Gynaecology,728,754
43fb6df7-3291-4362-8ae5-feb44b316152,de42d267-71ae-4a05-9d05-bd021a94ba07,ORTH,Orthopaedics,1088,1744
0cdd1711-526b-4f12-b3a6-320039d6d939,de42d267-71ae-4a05-9d05-bd021a94ba07,NEURO,Neurology,1360,175
c0987e9c-c9d4-4829-9128-e2cd00300679,de42d267-71ae-4a05-9d05-bd021a94ba07,PEDS,Paediatrics,1807,1117
c56b0170-d02d-4b2a-ad68-e076acb35ff1,86f87c6b-bbc9-4d7c-a22f-b605d4655338,OBG,Obstetrics & Gynaecology,1094,1457
2bd36c9d-ca5d-40fc-830a-596d25c2f912,86f87c6b-bbc9-4d7c-a22f-b605d4655338,URO,Urology,1853,395
4287efab-e341-426e-b076-2309fa9094cc,86f87c6b-bbc9-4d7c-a22f-b605d4655338,ORTH,Orthopaedics,1827,723
bad0f93a-ebf3-4d58-8990-35409865a911,86f87c6b-bbc9-4d7c-a22f-b605d4655338,ONCO,Oncology,819,1702
5bd1d961-054c-463c-aff0-29ea5296f798,4e53eac0-1a87-48c6-a78e-cbd8142393f4,URO,Urology,318,67
2af7c6d4-1e9f-4608-ab4a-a2c692744b5b,4e53eac0-1a87-48c6-a78e-cbd8142393f4,ORTH,Orthopaedics,771,564
256481c1-a6eb-4b8f-bbb9-5b67c7f749b3,4579ce56-d734-4c9a-882d-5b50dc705204,URO,Urology,1823,769
38e8ef27-8d64-484e-ba9e-d9b86298db2b,4579ce56-d734-4c9a-882d-5b50dc705204,OBG,Obstetrics & Gynaecology,158,1410
86ca450b-c5bc-4f56-8a8f-816ac3c8dee7,4579ce56-d734-4c9a-882d-5b50dc705204,GS,General Surgery,482,611
16e942f2-ef48-4d20-91d2-46f91f572810,3234c76e-4303-4225-b839-9398cec4cdc7,CARD,Cardiology,453,808
ce7599c0-cf16-4fb1-9cc7-50fc2190b237,3234c76e-4303-4225-b839-9398cec4cdc7,ORTH,Orthopaedics,1401,1456
975ca6f0-2f01-478e-9aa5-f08f2f885bec,72926ebd-da37-49e2-ab3c-b839808859f6,OBG,Obstetrics & Gynaecology,1656,417
45b50c93-f13f-470b-8909-afc1539380e1,72926ebd-da37-49e2-ab3c-b839808859f6,NEURO,Neurology,1019,92
b7bb957c-8df7-4f4f-948c-06e20494b6ab,72926ebd-da37-49e2-ab3c-b839808859f6,URO,Urology,1053,786
77ec87e4-f325-43e7-a352-d0836d40a9ec,e760e769-6a81-4473-b54e-25d937a168e6,GS,General Surgery,300,614
963a7c5a-7b9f-4ce0-9dac-f27f64930a86,e760e769-6a81-4473-b54e-25d937a168e6,NEURO,Neurology,887,419
be6e37e1-6cf7-4e6d-b906-b080740abfcb,e2ff33c6-6b11-4a0e-9f82-74a0da350c86,URO,Urology,120,1452
b92d0117-e59f-4ba1-9d85-9ef86b7e5bee,e2ff33c6-6b11-4a0e-9f82-74a0da350c86,ORTH,Orthopaedics,767,1191
06d08f19-23db-4b37-95d4-42e03024c3ac,a8cf8709-3705-46ee-9b0b-5844ae8f8608,CARD,Cardiology,55,1632
14e75521-53c4-4a75-83d2-7347b3241e0c,a8cf8709-3705-46ee-9b0b-5844ae8f8608,OBG,Obstetrics & Gynaecology,1657,701
e8be644b-7186-4d41-ac8d-d4bf147b7e4d,a8cf8709-3705-46ee-9b0b-5844ae8f8608,ORTH,Orthopaedics,614,1388
1cbb13ed-3c2a-46c8-9178-235c11ba2df5,04a9b909-4b22-4fc6-98e2-683bc8c848f9,OBG,Obstetrics & Gynaecology,641,1745
84b84a98-420c-4fd1-9cea-d7fbacddfe54,04a9b909-4b22-4fc6-98e2-683bc8c848f9,PSYCH,Psychiatry,488,1410
42c350ef-d8a5-4807-9b1c-25e3c0dceba3,9f2f7283-1558-4ebe-84b5-2c48bf754ce3,ONCO,Oncology,1286,1432
c56b9a60-f524-452b-84a2-0ec6313d2833,9f2f7283-1558-4ebe-84b5-2c48bf754ce3,OPTH,Ophthalmology,157,1199
384c2d0f-f0e9-4040-9dca-c4c280192eee,9f2f7283-1558-4ebe-84b5-2c48bf754ce3,GS,General Surgery,888,888
87daa6ea-78c1-4589-9273-c21d108fc4a0,9f2f7283-1558-4ebe-84b5-2c48bf754ce3,BURNS,Burns & Plastic Surgery,130,1279
6a04f4ae-7e8e-4d63-b4d6-658541385cde,9f2f7283-1558-4ebe-84b5-2c48bf754ce3,OBG,Obstetrics & Gynaecology,1430,1644
41f8438f-743c-4a1b-9868-486b0e37b4cf,5e61eaf4-4d9a-4bf5-ad2d-e905a8860727,ORTH,Orthopaedics,1113,875
ca469985-3814-4c38-be1f-d15dd7b94d1d,5e61eaf4-4d9a-4bf5-ad2d-e905a8860727,GS,General Surgery,346,159
903caceb-53a4-4251-a301-79cafda7e85a,5e61eaf4-4d9a-4bf5-ad2d-e905a8860727,PEDS,Paediatrics,590,1151
f84c1cfa-5515-4d2f-be89-d7562de605f2,5e61eaf4-4d9a-4bf5-ad2d-e905a8860727,OBG,Obstetrics & Gynaecology,90,172
560285fe-1e6e-4975-b62b-93ec39f2b2ae,5ddf7e87-91eb-4b43-9b6a-cee7be05af4b,CARD,Cardiology,236,1465
698030ac-657f-43a6-a315-d165b5dbf56c,5ddf7e87-91eb-4b43-9b6a-cee7be05af4b,URO,Urology,272,1134
3d20eeb1-5721-470b-b97b-2e1cd0cd58fe,183ddbc7-8a42-4100-b692-25b41d411a44,MED,General Medicine,145,838
a8bc5f1f-6abd-4d0e-bdeb-1952d4b91600,24411a34-0594-4ffa-bfda-178000be841c,NEURO,Neurology,322,1281
c3ecc4fa-5377-479a-ba7a-5205a6bf1093,24411a34-0594-4ffa-bfda-178000be841c,ORTH,Orthopaedics,612,1640
dde20755-0c7b-4f1c-8860-2475fe41394c,24411a34-0594-4ffa-bfda-178000be841c,OBG,Obstetrics & Gynaecology,612,419
6eae0dae-056b-4528-88da-1aad2f6e351a,71def1dc-e3a2-4d9f-b3b3-3a134ac38e5a,OBG,Obstetrics & Gynaecology,96,638
cc852184-6967-4c7e-9e4f-ff381418e5d9,71def1dc-e3a2-4d9f-b3b3-3a134ac38e5a,NEPHRO,Nephrology,1307,848
53cb57fe-b61a-411b-97f0-a300e030037e,71def1dc-e3a2-4d9f-b3b3-3a134ac38e5a,GS,General Surgery,349,1395
9983ae10-3191-48f3-b5ab-0eccadfe62d9,71def1dc-e3a2-4d9f-b3b3-3a134ac38e5a,PEDS,Paediatrics,1305,653
bccba682-41ac-44e5-be63-4106eb257dec,71def1dc-e3a2-4d9f-b3b3-3a134ac38e5a,ENT,ENT,500,1059
a1ba65f3-7140-49d6-a4b6-2fada8348288,fc2d21cc-7648-4ebf-9a20-d6c993088189,ENT,ENT,1626,1613
e3423654-d6eb-4c5e-9bb8-cd4a06719d2c,fc2d21cc-7648-4ebf-9a20-d6c993088189,MED,General Medicine,1428,511
d96133d4-5cd8-4d97-9d6b-0022229badf9,fc2d21cc-7648-4ebf-9a20-d6c993088189,BURNS,Burns & Plastic Surgery,1897,1612
ddd73575-e569-4fe7-85c3-a639a6c03f51,fc2d21cc-7648-4ebf-9a20-d6c993088189,URO,Urology,791,924
c358ae58-62ab-4b7e-9bda-e803406d34d8,842d46e3-3d55-4b31-b26b-b9801a0918a8,OBG,Obstetrics & Gynaecology,1798,874
d5b295e5-ef69-4407-a19f-67e07d1400d2,842d46e3-3d55-4b31-b26b-b9801a0918a8,URO,Urology,747,1572
454d4921-de09-4aca-bd82-767f03cb1078,842d46e3-3d55-4b31-b26b-b9801a0918a8,CARD,Cardiology,1946,551
8db882b1-9fda-429e-ab9f-186c08359f22,842d46e3-3d55-4b31-b26b-b9801a0918a8,GS,General Surgery,552,1250
e0a1a6d4-ccf4-4167-8854-a60deda54752,842d46e3-3d55-4b31-b26b-b9801a0918a8,OPTH,Ophthalmology,634,1398
8e559644-533e-4795-a871-65aff4702c81,842d46e3-3d55-4b31-b26b-b9801a0918a8,PEDS,Paediatrics,1732,845
f0f70a92-098b-4b76-8c53-0c8c4902dc08,889a8e3b-c080-4fd6-a51d-2a0f9a940daa,GS,General Surgery,340,1077
294130e5-1286-42c0-8c10-c395d7601e41,889a8e3b-c080-4fd6-a51d-2a0f9a940daa,OBG,Obstetrics & Gynaecology,1248,103
e91519be-1096-430d-a9c2-0398f8457a16,889a8e3b-c080-4fd6-a51d-2a0f9a940daa,MED,General Medicine,923,52
e1773372-935d-4c91-904d-305a61a6f448,889a8e3b-c080-4fd6-a51d-2a0f9a940daa,ORTH,Orthopaedics,1445,478
64bb33a5-154a-4d99-91ea-d6b7e6bac7a1,bdfff4f6-d719-42e0-a099-2bc29e5af732,DERM,Dermatology,762,270
676dbbe7-da38-4dcc-b09e-905dd25fff67,bdfff4f6-d719-42e0-a099-2bc29e5af732,ONCO,Oncology,1275,1208
7a96b475-f1e6-4f31-ad90-5b39bedb82ee,bdfff4f6-d719-42e0-a099-2bc29e5af732,OBG,Obstetrics & Gynaecology,1851,459
976f31bf-9d37-4802-9063-52dd43be8a75,2ec17cf7-15f7-4bc1-b24c-0fad95e318a1,GS,General Surgery,1763,236
d00460c9-ce7a-4c51-a225-aea9be894caf,2ec17cf7-15f7-4bc1-b24c-0fad95e318a1,ORTH,Orthopaedics,1615,486
0f7efee0-36b0-4a65-8bc1-0e28034142a0,2ec17cf7-15f7-4bc1-b24c-0fad95e318a1,OBG,Obstetrics & Gynaecology,866,1067
3ad22a38-e18f-4b69-83bf-dbb30b8df9fd,1cc54768-2d4a-4929-b71a-faadf9b03af5,GS,General Surgery,1023,76
691eb8cd-88da-4d3b-938e-13682866eedb,1cc54768-2d4a-4929-b71a-faadf9b03af5,URO,Urology,205,1798
4773a599-a569-4bc1-87c8-d314d8c9d2fd,7469f721-a5c5-442b-8175-ba3e661ee28a,OPTH,Ophthalmology,861,508
b9499293-9986-4b06-8207-bbf81b9db741,7469f721-a5c5-442b-8175-ba3e661ee28a,MED,General Medicine,153,1293
a0d01e74-2f81-460d-8982-f28024ff072a,07493c1c-2032-4f04-a8be-01d65e5d0a51,OBG,Obstetrics & Gynaecology,1247,778
68cac7f7-d405-4749-a6e6-09e06abb8df7,07493c1c-2032-4f04-a8be-01d65e5d0a51,GS,General Surgery,1579,903
c6533e21-b25c-471f-b1f7-b66867b4ac7d,07493c1c-2032-4f04-a8be-01d65e5d0a51,PEDS,Paediatrics,136,1543
03674b0b-8248-4318-972c-2937a9a8c09f,07493c1c-2032-4f04-a8be-01d65e5d0a51,OPTH,Ophthalmology,1767,1643
19a6cef1-cbdb-42b1-a59f-c6aed62cb9b2,07493c1c-2032-4f04-a8be-01d65e5d0a51,ENT,ENT,427,494
a5490cd5-b1bc-4023-bca3-4e42480877e7,758813dc-97a7-4005-8104-a90e216eacfc,ENT,ENT,597,1017
469ab0b0-a144-40f1-9c2f-5d69cacabd70,758813dc-97a7-4005-8104-a90e216eacfc,GS,General Surgery,541,645
4d390f70-5d63-4802-8819-9576250088a7,758813dc-97a7-4005-8104-a90e216eacfc,OPTH,Ophthalmology,475,124
5efbb5ae-0e02-4594-b13d-c02634a54f10,758813dc-97a7-4005-8104-a90e216eacfc,MED,General Medicine,377,1795
9c74b8ff-347e-4979-a669-14e5427a6b6c,758813dc-97a7-4005-8104-a90e216eacfc,PEDS,Paediatrics,502,66
6b49a271-f6a9-4f96-8cee-1fb8b7ca3e39,b67f38fc-b061-4476-b9df-fa4782aa80b5,OBG,Obstetrics & Gynaecology,1213,1262
7f3414e7-7cb5-48cf-8837-5ffc52677086,b67f38fc-b061-4476-b9df-fa4782aa80b5,PEDS,Paediatrics,1221,861
fe93bb48-3a8d-44ab-8249-6df97cd2046a,d69260e4-339a-4592-adcd-ab5e5fab0286,PEDS,Paediatrics,1122,1465
9eb9044f-6d79-4a39-9b2a-7a1f53f0ddf7,d69260e4-339a-4592-adcd-ab5e5fab0286,CARD,Cardiology,1612,1520
3f53d7f3-f00f-48c1-96de-ca7b78b67e43,01b1ac9a-b279-4287-b7c9-672a9f739faf,MED,General Medicine,609,183
1299328c-07f9-4042-8642-0e7f12a23b2d,01b1ac9a-b279-4287-b7c9-672a9f739faf,PSYCH,Psychiatry,1641,1438
218dc46d-a549-439c-8fe0-c9b90e948884,01b1ac9a-b279-4287-b7c9-672a9f739faf,GS,General Surgery,1789,436
69eb5c6b-9478-449c-8a23-75e394b98d6a,01b1ac9a-b279-4287-b7c9-672a9f739faf,NEURO,Neurology,1924,557
2055bc3b-506b-43c6-91fe-91b402633bca,01b1ac9a-b279-4287-b7c9-672a9f739faf,OBG,Obstetrics & Gynaecology,407,585
3d3356a9-7750-47ac-a220-20dab96515f5,2c47cf2f-06c6-439a-8bd4-b8057bc14e83,ORTH,Orthopaedics,504,611
19e61b11-e521-443f-9d52-9cec991a0b7a,2c47cf2f-06c6-439a-8bd4-b8057bc14e83,GS,General Surgery,938,529
6aca77fa-440c-425f-ab6c-5d20a3b2fb39,2c47cf2f-06c6-439a-8bd4-b8057bc14e83,OBG,Obstetrics & Gynaecology,1847,1318
87b1ff5e-a94b-4b0e-8a9e-87d1d94cfc86,2c47cf2f-06c6-439a-8bd4-b8057bc14e83,NEURO,Neurology,570,1249
c345e39d-0b31-4f80-bfcb-2566783e6a3d,3bfa5202-683d-4c96-b57e-d90f4e583b89,ORTH,Orthopaedics,813,208
ace38c5f-9b21-4c1d-935a-eb5623532732,3bfa5202-683d-4c96-b57e-d90f4e583b89,CARD,Cardiology,1515,95
f918d351-904b-4f3b-bf06-fac8efcb0137,3bfa5202-683d-4c96-b57e-d90f4e583b89,GS,General Surgery,377,1319
11627f23-fe41-4406-9375-9d3444007a22,7930b01e-fe60-4367-b07f-3ebc6726b6e3,OPTH,Ophthalmology,123,630
55a43832-390d-467d-ba02-9a7259af5783,7930b01e-fe60-4367-b07f-3ebc6726b6e3,PEDS,Paediatrics,1106,1268
63274ce9-d8fa-4038-ba00-4644e4f397ff,7930b01e-fe60-4367-b07f-3ebc6726b6e3,ORTH,Orthopaedics,604,1043
f71ac306-3ad3-40b9-be6b-f78600a9fef5,7930b01e-fe60-4367-b07f-3ebc6726b6e3,MED,General Medicine,1782,1417
eabf4433-532c-42dc-9285-0fd8e9be582b,ab7a702e-228b-4579-ae2a-65c150f833bf,ONCO,Oncology,404,323
